event_id,state,district_or_region,locality,latitude,longitude,location_precision,location_accuracy_m,event_date,year,month,monsoon_phase,landslide_type,trigger_factor,record_type,reliability_score,fatalities,is_fatal,severity_class,injuries,description,source_url,data_source
1057936,Manipur,Manipur,"Road stretch from Gammom to Chamu village, under Kamjong block, Ukhrul district, Manipur",24.8628,94.4182,Low (>25km),50000,2009-08-30,2009,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"e-pao.net' 'Following heavy landslide on the road stretch from Gammom to Chamu village, under Kamjong block, Ukhrul district, several villages have been cut off from the outside world for the last seven days. Eight villages are situated along the 8 km stretch of roa",http://e-pao.net/GP.asp?src=9..070909.sep09,UGLC
938419,Sikkim,Sikkim,"4th Mile on road between Rongli, Rhenock and Rangpo in East Sikkim.",27.1954,88.6115,Medium (2-25km),5000,2009-09-17,2009,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"sikkimnews.blogspot' 'A massive landslide that occurred in the morning of September 17 at 4th Mile has completely disrupted the traffic movement between Rongli, Rhenock and Rangpo in East Sikkim. The entire stretch has been washed away by the landslide creating trouble for th",http://sikkimnews.blogspot.com/2009/09/landslides-at-4th-mile-disrupts-traffic.html,UGLC
1050598,Mizoram,Mizoram,"Chhinga Veng, Aizawl",23.73478778,92.72124394,Medium (2-25km),5000,2009-10-05,2009,10,Post-monsoon (Oct-Nov),earth slide,rainfall (T),report,9,3,1,Moderate (3-5),0.0,"ptinews' 'Three persons, including a five-year-old girl, were killed and ten others injured when a massive landslide triggered by rains swept away a building at Chhinga Veng locality here, police said. Besides a five-year-old girl, her grandmother and a 23-year-ol",http://www.ptinews.com/news/316483_Three-killed--ten-injured-in-Mizoram-landslide,UGLC
1050600,Mizoram,Mizoram,AIZAWL,23.73719685,92.72342008,Medium (2-25km),7696,2009-10-06,2009,10,Post-monsoon (Oct-Nov),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"Aizawl, Oct 6 (PTI) Three persons, including a five-year-old girl, were killed and ten others injured when a massive landslide triggered by rains swept away a building at Chhinga Veng locality here, police said.\n\nBesides a five-year-old girl, her grandmo",http://www.ptinews.com/news/316483_Three-killed--ten-injured-in-Mizoram-landslide,UGLC
1056342,Manipur,Manipur,"LangthAbal Khoupum, Imphal, Manipur",24.7339,93.9161,Medium (2-25km),5000,2010-03-27,2010,3,Dry season (Dec-Mar),mudslide,rainfall (T),report,9,0,0,No fatalities,0.0,"news.oneindia' 'Pre-monsoon rains and a heavy storm  have created havoc in Manipur state.  Sudden sporadic downpours accompanied by heavy storm, which struck late on Saturday (March 27), left a trail of mass destruction in both the valley and hilly areas, as several roo",http://news.oneindia.in/2010/03/29/rainsstorm-cause-havoc-inmanipur.html,UGLC
1050647,Assam,Assam,Cachar,24.81395989,92.85687296,Low (>25km),34718,2010-04-01,2010,4,Pre-monsoon (Apr-May),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"""""GFLD"", locality: 'Cachar',"" description: """"""""Three children in the age group of two to seven years were killed while their parents seriously injured when their house collapsed due to the impact of torrential rain in Assam's Cachar district.\nThe incident took place at Paglanala forest village near D""""""""""""",http://www.centralchronicle.com/viewnews.asp?articleID=31495,UGLC
1050679,Assam,Assam,"Paglanala village, Dholai Block, near Dwarbandh locality of the district, Cachar district (could only find district) 45 km from Silchar, Assam",25.1553,93.028,Medium (2-25km),25000,2010-04-01,2010,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,3,1,Moderate (3-5),0.0,"en.apa' 'The latest disaster has come from Assam where three children aged 7, 5 and 2 were crushed to death after the side of a mountain slid onto their house in Cachar, wiping it out. Their parents, Deepak and Supriti Roy, who survived the catastrophe were serio",http://en.apa.az/news.php?id=119178,UGLC
938416,Sikkim,Sikkim,"Natl. Highway 31-A at Pani House(?), Gangtok",27.3341,88.6083,Medium (2-25km),5000,2010-04-17,2010,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"voiceofsikkim.com' 'Much ahead of the Monsoon, Gangtok is already reeling under the ipact of incessant rains and resultant landslides.  The Gangtok traffic came to a stand still when a major landslide hit the road at Pani House this afternoon. The highway was blocked for se",http://voiceofsikkim.com/2010/04/18/rains-trigger-major-landslide-at-pani-house/,UGLC
938417,Sikkim,Sikkim,"Nam Nang, Gangtok",27.322,88.6087,High (<2km),1000,2010-04-17,2010,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"voiceofsikkim.com' 'On the same day, another minor landslide was reported at Nam-Nang.",http://voiceofsikkim.com/2010/04/18/rains-trigger-major-landslide-at-pani-house/,UGLC
1048279,Assam,Assam,Gauripur,26.10159837,90.02789028,Low (>25km),29753,2010-04-18,2010,4,Pre-monsoon (Apr-May),ND,rainfall (T),event,9,1,1,Minor (1-2),,"Rain and thundersqualls claimed six lives in lower Assam and disrupted life in the Barak Valley, uprooting trees and snapping electricity lines, as neighbouring Manipur prepared for a possible flood.\n\nBahrul Islam,25, of Basbari village and Tilak Roy, 3",http://www.telegraphindia.com/1100422/jsp/northeast/story_12364583.jsp,UGLC
1048419,Assam,Assam,"Raj Bhavan Guwahati, Assam",26.1978,91.7665,High (<2km),0,2010-04-20,2010,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,1,0,0,No fatalities,0.0,"assamtribune' 'GUWAHATI, April 20 – Civic woes of Guwahatians is continuing to unfold its murkier side with incessant downpour today forcing district administration to engage National Disaster Response Force (NDRF) to facilitate movement of residents of low-lying are",http://www.assamtribune.com/scripts/detailsnew.asp?id=apr2110/at06,UGLC
1048414,Assam,Assam,"Kharghuli, Guwahati, Assam",26.1965,91.763,High (<2km),1000,2010-04-20,2010,4,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"assamtribune' 'GUWAHATI, April 20 – Civic woes of Guwahatians is continuing to unfold its murkier side with incessant downpour today forcing district administration to engage National Disaster Response Force (NDRF) to facilitate movement of residents of low-lying are",http://www.assamtribune.com/scripts/detailsnew.asp?id=apr2110/at06,UGLC
1050648,Assam,Assam,Cachar,24.81395989,92.85687296,Low (>25km),34718,2010-04-24,2010,4,Pre-monsoon (Apr-May),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"The State Government today reviewed the damages caused by the devastating storm on April 24 and according to reports received from various districts, at least 21 persons lost their lives and thousands were rendered homeless.\n\nOfficial sources said that a",http://www.assamtribune.com/scripts/detailsnew.asp?id=apr2710/at095,UGLC
938433,Sikkim,Sikkim,"North Sikkiim Highway, periphery of Gangtok, Sikkim East district",27.3543,88.6428,Medium (2-25km),5000,2010-05-31,2010,5,Pre-monsoon (Apr-May),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,sify.com' 'Over 500 tourists were stranded in the periphery of Gangtok since Monday night following multiple landslides triggered by heavy rainfall in Sikkim.  Sikkim Deputy Inspector General of Police S. Rao said the landslides occurred in the Sikkim East district,http://sify.com/news/500-tourists-stranded-in-Sikkim-due-to-landslides-news-National-kgca4ibdgfd.html,UGLC
1050277,Assam,Assam,Rongpur village under Bhairabhnagar panchayat in Karimganj district,24.6005,92.3814,Medium (2-25km),25000,2010-06-03,2010,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,2,1,Minor (1-2),0.0,Telegraph India' 'Two died and five others were injured yesterday around 5am when their bamboo huts were crushed in a mudslide on the foothills at Rongpur village under Bhairabhnagar panchayat in Karimganj district.  Sources in Karimganj police station today said the dead,http://www.telegraphindia.com/1100605/jsp/northeast/story_12529386.jsp,UGLC
1050289,Assam,Assam,Rongpur,24.28898101,92.38885624,High (<2km),878,2010-06-03,2010,6,Monsoon (Jun-Sep),ND,rainfall (T),event,7,2,1,Minor (1-2),,Two died and five others were injured yesterday around 5am when their bamboo huts were crushed in a mudslide on the foothills at Rongpur village under Bhairabhnagar panchayat in Karimganj district.\n\nSources in Karimganj police station today said the dead,http://www.telegraphindia.com/1100604/jsp/northeast/story_12525492.jsp,UGLC
1048412,Tripura,Tripura,"atharamura hills, Highway 44, Tripura",23.8986,91.7599,Medium (2-25km),5000,2010-06-03,2010,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Telegraph India' 'Heavy rainfall across Tripura with the onset of monsoon has created serious transportation problems, intensified by landslides along National Highway 44, and disruption of power supply.  The monsoon hit the state on Wednesday, nearly a week early, and ti",http://www.telegraphindia.com/1100605/jsp/northeast/story_12529386.jsp,UGLC
1050796,Manipur,Manipur,"Irang(?) and Barak(?) and Makru(?) on highway 53 between Imphal and Jiribam, Manipur",24.7543,93.5039,Low (>25km),50000,2010-06-07,2010,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"e-pao.net' 'The Ministerial team led by Works Minister K Rajit, along with 450 loaded trucks carrying different commodities, arrived at Imphal after over-coming landslides in different parts of the National Highway 53 .  The team returned after inspecting the condit",http://e-pao.net/GP.asp?src=3..100610.jun10,UGLC
1048325,Assam,Assam,"Ishok Chingphu(?), Bishnupur, Assam",25.8833,91.2,Low (>25km),50000,2010-06-09,2010,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"e-pao.net' 'Imphal, June 09 2010: Three houses were damaged in mudslide from the hill at Ishok Chingphu in Bishnupur district today causing damaged to properties worth around Rs 2 lakh.  The collapsed houses belonged to Pukhrambam Rame son of Chaoba, Huidrom Shamu a",http://e-pao.net/GP.asp?src=Snipp3..100610.jun10,UGLC
1050741,Assam,Assam,"rails between Mahur and Wadringdisa(?), Assam",25.2269,93.1658,Medium (2-25km),25000,2010-06-15,2010,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"""""COOLR_R"", locality: 'rails between Mahur and Wadringdisa(?), Assam',"" description: 'ptinews' """"""""Train services in central Assam's North Cachar Hills district have been disrupted due to heavy landslides and a three-day railway blockade called by a students organisation today.  The landslide and blockade affected the Agartala Special"", Cachar Express,""""""""""""""",http://www.ptinews.com/news/721800_Landslides--blockade-hit-trains-services-in-NC-Hills,UGLC
1050621,Assam,Assam,"rails between Jatinga and Longrangjao(?), Assam",25.0633,92.8025,Medium (2-25km),25000,2010-06-16,2010,6,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"""""COOLR_R"", locality: 'rails between Jatinga and Longrangjao(?), Assam',"" description: 'ptinews' """"""""Train services in central Assam's North Cachar Hills district have been disrupted due to heavy landslides and a three-day railway blockade called by a students organisation today.  The landslide and blockade affected the Agartala Special"", Cachar Express,""""""""""""""",http://www.ptinews.com/news/721800_Landslides--blockade-hit-trains-services-in-NC-Hills,UGLC
938438,Sikkim,Sikkim,"Zang(?), east Sikkim",27.5509,88.6475,,-99999,2010-07-21,2010,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,10,0,0,No fatalities,0.0,"himalnews.wordpress' 'Gangtok, July 21: Five houses were destroyed by landslides triggered by incessant rain at Zang in East Sikkim early this morning. Nobody was hurt as families living in these houses could escape just before the slides struck.",http://himalnews.wordpress.com/2010/07/22/natural-disasters-landslides-destroy-houses/,UGLC
938405,Sikkim,Sikkim,"Singtam-Mangan rd, Sikkim",27.3773,88.559,Medium (2-25km),25000,2010-07-21,2010,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,kuenselonline' 'Five houses were destroyed by landslides triggered by incessant rain at Zang in East Sikkim early this morning. Nobody was hurt as families living in these houses could escape just before the slides struck.  The mud slides also blocked the Singtam-Mangan,http://www.kuenselonline.com/modules.php?name=News&file=article&sid=16186,UGLC
1050620,Assam,Assam,"road between Halfong and Redzol(?) or Silchar, Assam",25.0477,92.801,Medium (2-25km),25000,2010-07-25,2010,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Telegraph India' 'Landslides coupled with lack of maintenance have cut off road link between Haflong and Silchar.  The situation became worse after a few spells of heavy rainfall during the past week.,http://www.telegraphindia.com/1100727/jsp/northeast/story_12728199.jsp,UGLC
1050795,Manipur,Manipur,"Highway 53 at Tupul, Tamenglong district",24.9786,93.5027,Medium (2-25km),10000,2010-07-29,2010,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"gsi.gov' 'As per media report a landslide triggered by rains occurred on 29th July, 2010 on the National Highway 53 at Tupul area in Tamenglong district. The landslide disturbed the connection of Manipur with Silchar.","http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",UGLC
1057952,Manipur,Manipur,"Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur",25.3098633,94.48214677,Medium (2-25km),25000,2010-07-29,2010,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"E-Pao' 'Since the Chingai-Quingai road has been sunk due to landslides at various points following heavy rainfall that occured twice during the past 20 days, nearly 5,000 villagers of five villages in the sub-division are facing the alarming possibility of starv",http://www.e-pao.net/GP.asp?src=28..210810.aug10,UGLC
1057833,Manipur,Manipur,"Maram area in Senapati district, National Highway 39",25.4196,94.1054,Medium (2-25km),5000,2010-07-29,2010,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,assamtribune' 'Manipur’s National Highway 39 has been cut off from the rest of the region after a heavy landslide at Maram area in Senapati district. The Imphal-Mao section of the NH-39 has been cut off due to landslide at Maram bazaar following heavy rainfall in the,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul3110/oth05,UGLC
1054555,Manipur,Manipur,Dimapur-Imphal highway (NH 39) near Manipur,24.9356,93.8443,Medium (2-25km),25000,2010-07-31,2010,7,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,youtube' 'Heavy rains triggered a landslide along NH 30 near Imphal. The landslide blocked a 100 ft stretch of road and trucks and cars were stranded on either side. The landslide occurred in the morning. There has been significant deforestation in the area.,http://www.youtube.com/watch?v=jHTtW2WaJGw,UGLC
1050835,Manipur,Manipur,Tamenglong,24.95138801,93.52811839,Low (>25km),36550,2010-08-01,2010,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,"A girl died, two others injured and another escaped when a retaining wall and heaps of firewood fell down upon them while they were playing around 2.30 pm today in Tamenglong district headquarter.\n\nThe victim has been identified as six and half years old",http://www.e-pao.net/GP.asp?src=3..020810.aug10,UGLC
1050591,Mizoram,Mizoram,"Dawrpui Vengthar cemetary, Aizwal, Mizoram",23.7365,92.7146,High (<2km),1000,2010-08-06,2010,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"gsi.gov' 'As per PTI report a massive landslide triggered by heavy rains on 6th August 2010 at the cemetery of Dawrpui Vengthar locality, Aizwal has swept away number of tombs.","http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",UGLC
1050669,Mizoram,Mizoram,NEW VERVEK,24.17638911,92.97979352,Medium (2-25km),3013,2010-08-12,2010,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,1,1,Minor (1-2),,"The funeral of a 53-year-old man, who was missing, was done today without his body after villagers found intestines suspected to belong to him.Lalhunpuia went missing while returning to New Vervek from the nearby Lungsum hamlet on Thursday, Aizawl distri",http://ibnlive.in.com/generalnewsfeed/news/man-suspected-to-be-killed-in-landslides/233387.html,UGLC
1057953,Manipur,Manipur,"Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur",25.31006064,94.48265093,Medium (2-25km),25000,2010-08-15,2010,8,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"e-pao' 'Since the Chingai-Quingai road has been sunk due to landslides at various points following heavy rainfall that occured twice during the past 20 days, nearly 5,000 villagers of five villages in the sub-division are facing the alarming possibility of starv",http://www.e-pao.net/GP.asp?src=28..210810.aug10,UGLC
